User,TaskType,Selected_BS,CommDelay_s,Deadline_s,CPU_Time_s,Residual_Deadline_for_MH_s,OnTime_Under_MH
134,URLLC,6G_1,0.0010539113678690363,0.003573613305316403,1.419e-05,0.0025197019374473668,1
135,URLLC,6G_1,0.0016795634659282348,0.004094788225198279,2.1846e-05,0.002415224759270044,1
136,URLLC,6G_2,0.0011366789615899766,0.004466920291073784,1.3266e-05,0.0033302413294838077,1
137,URLLC,6G_1,0.0017103757795381724,0.004871410234353976,2.2176e-05,0.0031610344548158036,1
138,URLLC,6G_2,0.0010345447984477544,0.0033569193422860024,1.188e-05,0.002322374543838248,1
139,URLLC,6G_2,0.0014737240194323314,0.004458683227467873,1.7226e-05,0.0029849592080355416,1
140,URLLC,6G_2,0.0009052884016057594,0.003312080338552695,1.1616e-05,0.0024067919369469355,1
141,URLLC,6G_2,0.001469140804147708,0.003889543599642125,1.782e-05,0.002420402795494417,1
142,URLLC,WiFi_4,0.0011303084326046518,0.0035934380697227163,1.4718e-05,0.0024631296371180646,1
143,URLLC,WiFi_3,0.0011211732508141828,0.003755674181138643,1.4982e-05,0.00263450093032446,1
144,URLLC,WiFi_2,0.001041139873005959,0.0047032064066120675,8.316e-06,0.0036620665336061084,1
145,URLLC,6G_1,0.0014533099790359147,0.004429647697103485,1.9668e-05,0.0029763377180675706,1
146,URLLC,WiFi_3,0.0008006400288229625,0.004447188079485583,1.089e-05,0.003646548050662621,1
147,URLLC,6G_2,0.0019888145715290136,0.004460375336236897,2.2968e-05,0.002471560764707883,1
148,URLLC,WiFi_4,0.0012972310615757387,0.004864398729363698,1.6698e-05,0.003567167667787959,1
149,URLLC,6G_2,0.0008924433354266642,0.003552700830654307,1.0626e-05,0.002660257495227643,1
150,URLLC,WiFi_2,0.0009599372118053257,0.00371536810146919,7.194e-06,0.0027554308896638644,1
